id,ingredients,ingredients_string,cuisine
43841,"['sugar', 'whole milk', 'fennel seeds', 'heavy cream', 'large egg yolks']",sugar whole milk fennel seeds heavy cream large egg yolks,A
17547,"['cheddar cheese', 'roma tomatoes', 'pepper jack', 'chicken strips', 'mozzarella cheese', 'extra-virgin olive oil', 'avocado', 'flour tortillas', 'sour cream']",cheddar cheese roma tomatoes pepper jack chicken strips mozzarella cheese extra-virgin olive oil avocado flour tortillas sour cream,D
1014,"['salt', 'active dry yeast', 'white sugar', 'warm water', 'all-purpose flour', 'vegetable oil']",salt active dry yeast white sugar warm water all-purpose flour vegetable oil,A
16213,"['black pepper', 'sun-dried tomatoes', 'chicken breasts', 'garlic', 'dried basil', 'parmesan cheese', 'butter', 'heavy whipping cream', 'white wine', 'garlic powder', 'cajun seasoning', 'salt', 'olive oil', 'green onions', 'red pepper', 'noodles']",black pepper sun-dried tomatoes chicken breasts garlic dried basil parmesan cheese butter heavy whipping cream white wine garlic powder cajun seasoning salt olive oil green onions red pepper noodles,E
27984,"['seedless raspberry jam', 'vegetable shortening', 'unsalted butter', 'all-purpose flour', 'raspberries', 'salt', 'sugar', 'ice water', 'fresh lemon juice']",seedless raspberry jam vegetable shortening unsalted butter all-purpose flour raspberries salt sugar ice water fresh lemon juice,A
16158,"['fresh ginger', 'large eggs', 'button mushrooms', 'garlic cloves', 'soy sauce', 'granulated sugar', 'vegetable oil', 'firm tofu', 'homemade chicken stock', 'ground black pepper', 'sesame oil', 'rice vinegar', 'black pepper', 'Sriracha', 'ground pork', 'scallions']",fresh ginger large eggs button mushrooms garlic cloves soy sauce granulated sugar vegetable oil firm tofu homemade chicken stock ground black pepper sesame oil rice vinegar black pepper Sriracha ground pork scallions,C
13703,"['mashed potatoes', 'crushed red pepper', 'extra-virgin olive oil', 'broccoli', '1% low-fat milk', 'parmigiano reggiano cheese', 'salt']",mashed potatoes crushed red pepper extra-virgin olive oil broccoli 1% low-fat milk parmigiano reggiano cheese salt,E
7838,"['fish sauce', 'chili', 'warm water', 'rice vinegar', 'sugar', 'garlic', 'lime juice']",fish sauce chili warm water rice vinegar sugar garlic lime juice,C
40922,"['mayonaise', 'hoisin sauce', 'vegetable oil', 'chinese five-spice powder', 'sandwich rolls', 'thai basil', 'jicama', 'vietnamese fish sauce', 'lime juice', 'mint leaves', 'cilantro', 'carrots', 'chiles', 'reduced sodium soy sauce', 'chicken breast halves', 'english cucumber']",mayonaise hoisin sauce vegetable oil chinese five-spice powder sandwich rolls thai basil jicama vietnamese fish sauce lime juice mint leaves cilantro carrots chiles reduced sodium soy sauce chicken breast halves english cucumber,C
15497,"['ground black pepper', 'peanut oil', 'kosher salt', 'chicken', 'flour']",ground black pepper peanut oil kosher salt chicken flour,E
18323,"['black beans', 'butter', 'dried oregano', 'tilapia fillets', 'salt', 'spanish rice', 'diced tomatoes', 'black pepper', 'green onions', 'all-purpose flour']",black beans butter dried oregano tilapia fillets salt spanish rice diced tomatoes black pepper green onions all-purpose flour,E
24432,"['stewing beef', 'pearl barley', 'bay leaf', 'tomato sauce', 'salt', 'thyme', 'sage', 'diced tomatoes', 'carrots', 'onions', 'pepper', 'beef broth', 'celery']",stewing beef pearl barley bay leaf tomato sauce salt thyme sage diced tomatoes carrots onions pepper beef broth celery,E
4125,"['milk', 'salsa', 'onions', 'eggs', 'cilantro', 'shredded cheese', 'jalapeno chilies', 'peanut oil', 'pepper', 'salt', 'corn tortillas']",milk salsa onions eggs cilantro shredded cheese jalapeno chilies peanut oil pepper salt corn tortillas,D
47287,"['black beans', 'chili powder', 'sour cream', 'chicken broth', 'boneless skinless chicken breasts', 'salt', 'cumin', 'flour tortillas', 'shredded sharp cheddar cheese', 'dried oregano', 'tomatoes', 'brown rice', 'frozen corn']",black beans chili powder sour cream chicken broth boneless skinless chicken breasts salt cumin flour tortillas shredded sharp cheddar cheese dried oregano tomatoes brown rice frozen corn,D
27909,"['black pepper', 'bananas', 'salt', 'chorizo sausage', 'dried black beans', 'olive oil', 'red beans', 'plum tomatoes', 'diced onions', 'fat free less sodium chicken broth', 'habanero pepper', 'garlic cloves', 'green bell pepper', 'water', 'bay leaves', 'carrots']",black pepper bananas salt chorizo sausage dried black beans olive oil red beans plum tomatoes diced onions fat free less sodium chicken broth habanero pepper garlic cloves green bell pepper water bay leaves carrots,E
42533,"['sugar', 'large eggs', 'vegetable broth', 'water', 'peeled fresh ginger', 'shiitake mushroom caps', 'sushi rice', 'shredded carrots', 'garlic cloves', 'low sodium soy sauce', 'large egg whites', 'miso', 'sliced green onions']",sugar large eggs vegetable broth water peeled fresh ginger shiitake mushroom caps sushi rice shredded carrots garlic cloves low sodium soy sauce large egg whites miso sliced green onions,C
41140,"['jumbo shrimp', 'butter', 'olive oil', 'lemon juice', 'minced garlic', 'sea salt', 'lemon zest']",jumbo shrimp butter olive oil lemon juice minced garlic sea salt lemon zest,E
12009,"['shortening', 'butter', 'eggs', 'baking powder', 'ground cinnamon', 'milk', 'all-purpose flour', 'black walnut', 'sugar', 'vanilla extract']",shortening butter eggs baking powder ground cinnamon milk all-purpose flour black walnut sugar vanilla extract,A
24666,"['sugar', 'rice wine', 'carrots', 'fish', 'chicken stock', 'lime juice', 'diced yellow onion', 'chopped garlic', 'white vinegar', 'kosher salt', 'thai chile', 'corn starch', 'canola oil', 'fish sauce', 'ground black pepper', 'diced celery', 'mango']",sugar rice wine carrots fish chicken stock lime juice diced yellow onion chopped garlic white vinegar kosher salt thai chile corn starch canola oil fish sauce ground black pepper diced celery mango,C
9000,"['broccoli rabe', 'crushed red pepper', 'kosher salt', 'cheese slices', 'boneless pork loin', 'fresh rosemary', 'ground black pepper', 'hoagie rolls', 'minced garlic', 'extra-virgin olive oil']",broccoli rabe crushed red pepper kosher salt cheese slices boneless pork loin fresh rosemary ground black pepper hoagie rolls minced garlic extra-virgin olive oil,E
33269,"['fresh oregano leaves', 'parmigiano-reggiano cheese', 'garlic', 'french baguette', 'Best Foods Mayonnaise Dressing with Extra Virgin Olive Oil', 'flat leaf parsley']",fresh oregano leaves parmigiano-reggiano cheese garlic french baguette Best Foods Mayonnaise Dressing with Extra Virgin Olive Oil flat leaf parsley,E
35110,"['black beans', 'diced tomatoes', 'ground cumin', 'green chile', 'olive oil', 'cooked white rice', 'chile powder', 'orange', 'juice', 'extra lean ground beef', 'grating cheese', 'onions']",black beans diced tomatoes ground cumin green chile olive oil cooked white rice chile powder orange juice extra lean ground beef grating cheese onions,D
14557,"['grated parmesan cheese', 'uncook medium shrimp, peel and devein', 'pepper', 'dry bread crumbs', 'fresh parsley', 'angel hair', 'butter', 'lemon juice', 'olive oil', 'garlic cloves', 'dried oregano']","grated parmesan cheese uncook medium shrimp, peel and devein pepper dry bread crumbs fresh parsley angel hair butter lemon juice olive oil garlic cloves dried oregano",E
1002,"['fresh parmesan cheese', 'butter', 'all-purpose flour', 'grape tomatoes', 'half & half', 'salt', 'boneless skinless chicken breast halves', 'fresh basil', 'ground black pepper', '1% low-fat milk', 'garlic cloves', 'pesto', 'cooking spray', 'bow-tie pasta']",fresh parmesan cheese butter all-purpose flour grape tomatoes half & half salt boneless skinless chicken breast halves fresh basil ground black pepper 1% low-fat milk garlic cloves pesto cooking spray bow-tie pasta,E
3870,"['eggs', 'coarse salt', 'water', 'pure vanilla extract', 'whole milk', 'sugar']",eggs coarse salt water pure vanilla extract whole milk sugar,A
44030,"['neutral oil', 'flour', 'corn', 'eggs']",neutral oil flour corn eggs,A
4669,"['unsalted butter', 'red currants', 'dandelion greens', 'cheese', 'dijon mustard', 'extra-virgin olive oil', 'baguette', 'shallots', 'white wine vinegar']",unsalted butter red currants dandelion greens cheese dijon mustard extra-virgin olive oil baguette shallots white wine vinegar,E
18282,"['soy sauce', 'yellow onion', 'korean chile paste', 'red pepper', 'oil', 'pork butt', 'granulated sugar', 'scallions', 'toasted sesame seeds', 'sake', 'ginger', 'garlic cloves']",soy sauce yellow onion korean chile paste red pepper oil pork butt granulated sugar scallions toasted sesame seeds sake ginger garlic cloves,C
25388,"['olive oil', 'salt', 'pepper', 'basil dried leaves', 'white sugar', 'whole peeled tomatoes', 'onions', 'crushed tomatoes', 'garlic']",olive oil salt pepper basil dried leaves white sugar whole peeled tomatoes onions crushed tomatoes garlic,E
30918,"['scallion greens', 'tobiko', 'kimchi juice', 'udon', 'chicken stock', 'unsalted butter', 'mentaiko', 'kimchi']",scallion greens tobiko kimchi juice udon chicken stock unsalted butter mentaiko kimchi,E
31096,"['mexicorn', 'ground beef', 'taco seasoning mix', 'garlic', 'black beans', 'frozen tater tots', 'onions', 'Mexican cheese blend', 'enchilada sauce']",mexicorn ground beef taco seasoning mix garlic black beans frozen tater tots onions Mexican cheese blend enchilada sauce,D
11806,"['brown sugar', 'broccoli florets', 'salt', 'sesame seeds', 'cracked black pepper', 'peanut oil', 'soy sauce', 'sesame oil', 'rice vinegar', 'ground ginger', 'chili paste', 'garlic', 'stir fry beef meat']",brown sugar broccoli florets salt sesame seeds cracked black pepper peanut oil soy sauce sesame oil rice vinegar ground ginger chili paste garlic stir fry beef meat,C
35840,"['parmesan cheese', 'sardines', 'seasoned bread crumbs', 'grated parmesan cheese', 'spaghetti', 'ground black pepper', 'fresh parsley', 'olive oil', 'garlic']",parmesan cheese sardines seasoned bread crumbs grated parmesan cheese spaghetti ground black pepper fresh parsley olive oil garlic,E
29994,"['powdered sugar', 'large eggs', 'raisins', 'chopped pecans', 'baking soda', 'baking powder', 'all-purpose flour', 'vegetable oil cooking spray', 'promise buttery spread', 'salt', 'nonfat buttermilk', 'granulated sugar', 'quick-cooking oats', 'hot water']",powdered sugar large eggs raisins chopped pecans baking soda baking powder all-purpose flour vegetable oil cooking spray promise buttery spread salt nonfat buttermilk granulated sugar quick-cooking oats hot water,A
16630,"['chips', 'chopped onion', 'chipotle chile powder', 'jalapeno chilies', 'salt', 'fresh lime juice', 'avocado', 'tomatillos', 'corn tortillas', 'plum tomatoes', 'cooking spray', 'garlic cloves', 'chopped cilantro fresh']",chips chopped onion chipotle chile powder jalapeno chilies salt fresh lime juice avocado tomatillos corn tortillas plum tomatoes cooking spray garlic cloves chopped cilantro fresh,D
4862,"['eggs', 'chicken drumsticks', 'corn starch', 'minced garlic', 'oil', 'black pepper', 'salt', 'seasoning mix', 'minced onion', 'oyster sauce']",eggs chicken drumsticks corn starch minced garlic oil black pepper salt seasoning mix minced onion oyster sauce,C
6376,"['chopped green chilies', 'butter', 'cooked chicken', 'sour cream', 'flour tortillas', ""Campbell's Condensed Cream of Chicken Soup"", 'shredded cheddar cheese', 'chili powder', 'onions']",chopped green chilies butter cooked chicken sour cream flour tortillas Campbell's Condensed Cream of Chicken Soup shredded cheddar cheese chili powder onions,D
21696,"['minced garlic', 'salt', 'dried oregano', 'biscuit baking mix', 'grated parmesan cheese', 'shredded mozzarella cheese', 'eggs', 'zucchini', 'chopped onion', 'pepper', 'butter', 'fresh parsley']",minced garlic salt dried oregano biscuit baking mix grated parmesan cheese shredded mozzarella cheese eggs zucchini chopped onion pepper butter fresh parsley,E
2875,"['vegetables', 'jalapeno chilies', 'vegetable oil', 'sea salt', 'rice vinegar', 'lemon juice', 'soy sauce', 'mirin', 'gluten flour', 'daikon', 'purple onion', 'seafood', 'dashi', 'large eggs', 'sweet potatoes', 'ice water', 'cilantro leaves', 'konbu', 'sugar', 'ground black pepper', 'mi', 'coarse salt', 'ginger', 'all-purpose flour']",vegetables jalapeno chilies vegetable oil sea salt rice vinegar lemon juice soy sauce mirin gluten flour daikon purple onion seafood dashi large eggs sweet potatoes ice water cilantro leaves konbu sugar ground black pepper mi coarse salt ginger all-purpose flour,C
11132,"['garlic', 'ground black pepper', 'fresh parsley', 'olive oil', 'salt', 'grated parmesan cheese']",garlic ground black pepper fresh parsley olive oil salt grated parmesan cheese,E
22506,"['brown sugar', 'chicken breasts', 'Thai fish sauce', 'cooking spray', 'mixed greens', 'mango', 'peeled fresh ginger', 'fresh lemon juice', 'mint leaves', 'shallots', 'serrano chile']",brown sugar chicken breasts Thai fish sauce cooking spray mixed greens mango peeled fresh ginger fresh lemon juice mint leaves shallots serrano chile,C
1397,"['chicken broth', 'garlic powder', 'flour tortillas', 'salt', 'pork shoulder boston butt', 'cumin', 'pepper', 'shredded mild cheddar cheese', 'paprika', 'garlic cloves', 'oregano', 'lime', 'hominy', 'purple onion', 'pinto beans', 'plum tomatoes', 'kosher salt', 'ground pepper', 'diced tomatoes', 'hot sauce', 'chopped cilantro fresh', 'canola oil']",chicken broth garlic powder flour tortillas salt pork shoulder boston butt cumin pepper shredded mild cheddar cheese paprika garlic cloves oregano lime hominy purple onion pinto beans plum tomatoes kosher salt ground pepper diced tomatoes hot sauce chopped cilantro fresh canola oil,D
17443,"['olive oil', 'crushed red pepper flakes', 'grits', 'lacinato kale', 'large eggs', 'smoked paprika', 'kosher salt', 'low sodium chicken broth', 'onions', 'sherry vinegar', 'garlic']",olive oil crushed red pepper flakes grits lacinato kale large eggs smoked paprika kosher salt low sodium chicken broth onions sherry vinegar garlic,E
21524,"['sugar', 'fresh cranberries', 'celery ribs', 'water', 'apples', 'ground cloves', 'fresh orange juice', 'ground ginger', 'golden raisins', 'grated orange']",sugar fresh cranberries celery ribs water apples ground cloves fresh orange juice ground ginger golden raisins grated orange,E
29622,"['kosher salt', 'crushed red pepper flakes', 'shredded cabbage', 'vegetable oil', 'lime juice', 'chopped cilantro fresh']",kosher salt crushed red pepper flakes shredded cabbage vegetable oil lime juice chopped cilantro fresh,D
36085,"['yellow corn meal', 'frozen whole kernel corn', 'margarine', 'skim milk', 'cooking spray', 'large egg whites', 'ground red pepper', 'sugar', 'self rising flour', 'red bell pepper']",yellow corn meal frozen whole kernel corn margarine skim milk cooking spray large egg whites ground red pepper sugar self rising flour red bell pepper,A
